Location,Name,People_reached,Posts_edited,Upvotes,answer_votes,downvotes,helpful_tags,question_vote,this_month,user_id,votes_cast
Not Available,Sai Karthik,12,0,,,,0,,,23396643.0,0
Not Available,AM_MA,2k,0,,,,0,,,11484278.0,2
Not Available,Dasph,23k,0,,,,0,,,15560990.0,44
Not Available,Kuba,0,0,,,,0,,,23396715.0,0
Not Available,Aaron Smith,27,0,,,,0,,,5235865.0,0
Not Available,DavidS,39k,0,,,,0,,,14483096.0,8
"Kasarwadi, Pimpri-Chinchwad, Maharashtra, India",Prajwal Gunjal,202,0,,,,0,,,11791922.0,0
Not Available,Shan,4k,0,,,,0,,,8836527.0,0
Not Available,simon,27,0,,,,0,,,23396696.0,0
Not Available,zd ha,582,0,,,,0,,,22459724.0,0
"Tampa, FL, USA",Nandun,156k,0,,,,1,,,1184584.0,124
Not Available,opensourcegeek,562k,0,,,,1,,,327702.0,108
Not Available,Shashi Kant,89,0,,,,0,,,22787435.0,0
"Paris, France",Madalena,1k,0,,,,0,,,7209797.0,0
Netherlands,zu1b,28k,0,,,,0,,,778913.0,23
Not Available,alson,294,0,,,,0,,,22336156.0,3
Not Available,Ethan,22,0,,,,0,,,23395268.0,0
Not Available,Ali,82,0,,,,0,,,14542016.0,0
Not Available,Hamish1969,35,0,,,,0,,,23396429.0,0
Chihuahua,alayor,577k,28,,,,4,,,3800170.0,566
Not Available,Dionisio Barbosa,1k,0,,,,0,,,18174274.0,0
Not Available,tee,10k,0,,,,0,,,700775.0,2
"Bangalore, india",Jeesmon Joy,33k,0,,,,0,,,15486201.0,14
Not Available,Atras VidA,2k,0,,,,0,,,8678564.0,45
"Paris, France",Oodini,78k,0,,,,0,,,1377278.0,29
"Dallas, TX",Daniel,5.7m,60,,,,129,,,6719819.0,"1,080"
Not Available,mat,252k,0,,,,0,,,1612892.0,148
Not Available,AndrewSilver,76k,18,,,,61,,,1752270.0,765
Not Available,BillTheCheetah,4k,0,,,,0,,,19211383.0,0
Not Available,Banana Tech,38k,0,,,,0,,,7882899.0,3
"Hamburg, Deutschland",J.Hoeffer,542,0,,,,0,,,14989662.0,0
Not Available,SanB,6k,0,,,,0,,,14851900.0,1
"Torino, TO, Italia",Lorenzo D'Isidoro,532k,0,,,,0,,,3422795.0,28
Malaysia,Claude,38k,0,,,,3,,,10999530.0,78
Ukraine,Green,6.2m,6,,,,4,,,1114926.0,"1,923"
"Beč, Austrija",gambitdm,6k,0,,,,0,,,5950236.0,0
"Uzbekistan, Tashkent Province",Javokhir Sherbaev,8k,0,,,,0,,,8706755.0,46
Not Available,Julio640,3k,0,,,,0,,,17060834.0,9
Not Available,Bens,117k,0,,,,7,,,9177853.0,230
Not Available,Eric27710,7k,0,,,,0,,,6794273.0,2
Not Available,user1059540,462k,0,,,,0,,,1059540.0,0
Not Available,J Collins,178k,2,,,,1,,,576262.0,147
Not Available,tony,204k,0,,,,0,,,220545.0,342
Not Available,Zixe,59,0,,,,0,,,23272082.0,0
Not Available,user23386778,20,0,,,,0,,,23386778.0,0
Not Available,krishnanspace,45k,0,,,,0,,,9250257.0,19
Not Available,Dude,21k,0,,,,0,,,7996112.0,5
Not Available,Andika Pratama,2k,0,,,,0,,,21362846.0,0
South Africa,Brendan Vogt,4.6m,8,,,,2,,,225799.0,241
Not Available,birgersp,1.5m,17,,,,5,,,2583765.0,"1,261"
Not Available,orzeth,946,0,,,,0,,,3762584.0,0
Not Available,joakimk,63k,0,,,,0,,,2736813.0,71
Not Available,Ricegun,448,0,,,,0,,,21122290.0,0
Pakistan,Nasir Kamal,301,0,,,,0,,,16406469.0,0
Not Available,Tobias,380k,0,,,,0,,,2455730.0,93
Not Available,user51961,2k,0,,,,0,,,3996259.0,6
Not Available,PetGriffin,43k,0,,,,0,,,5346843.0,6
Israel,nitzanms,69k,5,,,,6,,,1132699.0,294
India,Clive Machado,638k,0,,,,1,,,7566608.0,84
Not Available,adnanazlaan,22,0,,,,0,,,23393397.0,0
Israel,HakemHa,1k,0,,,,0,,,15447204.0,0
Not Available,Yuxuan Zhang,59,0,,,,0,,,23396553.0,0
Not Available,MelleD,77k,1,,,,0,,,5743485.0,25
"Bristol, United Kingdom",mikelovelyuk,1.7m,1,,,,0,,,2277139.0,119
Lithuania,Aipo,448k,2,,,,4,,,1323474.0,331
"Palermo, PA, Italia",Jack23,79k,3,,,,0,,,11604252.0,199
Not Available,GJ.,532k,0,,,,1,,,303295.0,285
Not Available,A Balaji,14,0,,,,0,,,23396635.0,0
"Denver, CO",Gregor y,1.1m,0,,,,2,,,4496560.0,100
Greece,sapostolos,87,0,,,,0,,,14533328.0,0
Not Available,Hertel84,135,0,,,,0,,,13780556.0,0
Not Available,margherita pizza,1.1m,0,,,,0,,,7346647.0,300
Not Available,user23349305,89,0,,,,0,,,23349305.0,0
Not Available,msc87,130k,0,,,,0,,,1388084.0,346
Not Available,Nicolas Espiau,187,0,,,,0,,,15364620.0,0
"Clemson, SC, USA",IrfanClemson,402k,1,,,,0,,,830429.0,"1,799"
"Chennai, India",goldithehero,60,0,,,,0,,,23105989.0,0
Not Available,Kevin Liang,527,0,,,,0,,,23027267.0,0
"Seattle, WA",David T.,2.6m,6,,,,2,,,770452.0,"1,094"
Not Available,Stella Esparza,11k,0,,,,0,,,13842472.0,18
"Tadepalligudem, Andhra Pradesh, India",adilakshmi kanchumarthi,5k,0,,,,0,,,13712118.0,0
Not Available,Pingyao,3k,0,,,,0,,,22437459.0,21
Not Available,Behran Meydaner,5k,0,,,,0,,,16617036.0,0
Not Available,Saurav Upadhyay,25,0,,,,0,,,23306583.0,0
Germany,mathi1651,6k,0,,,,0,,,15658302.0,4
"Tbilisi, Georgia",Charlie,20,0,,,,0,,,16983810.0,0
Not Available,Adeosun Oluwaseun Elijah,8,0,,,,0,,,15141823.0,0
Not Available,TeaDrinkingProgrammer,11k,0,,,,0,,,11366805.0,46
Austria,marketom,13k,0,,,,0,,,3201166.0,0
India,Sriram,2.3m,42,,,,16,,,350685.0,"2,340"
Philippines,Jovanni G,1.8m,0,,,,0,,,2090288.0,94
Not Available,Boris,1.1m,0,,,,2,,,619774.0,169
Not Available,Usermd181,776,0,,,,0,,,22514985.0,0
Not Available,Yann EYHEREGARAY,10,0,,,,1,,,23235635.0,0
"Paris, France",T K,1k,0,,,,0,,,14674545.0,0
Not Available,David Kadlcek,35k,8,,,,0,,,7906433.0,49
Not Available,jb62,287k,0,,,,0,,,5424117.0,37
Not Available,VIN,478k,33,,,,5,,,4138919.0,460
"Dhaka, Bangladesh",Mahdee Mushfique Kamal,1k,0,,,,1,,,10941480.0,57
Not Available,LachoTomov,4.6m,2,,,,0,,,931409.0,645
Not Available,Harun Yılmaz,140,0,,,,0,,,20667401.0,0
"Boulder, CO, USA",cjohnson318,1.8m,28,,,,1,,,923797.0,575
Not Available,slt,3k,0,,,,0,,,17132957.0,1
"Mumbai, Maharashtra, India",Arjun Ondkar,42,0,,,,0,,,10726748.0,0
Not Available,user1752054,54k,0,,,,1,,,1752054.0,327
Not Available,Vincent,2.7m,15,,,,4,,,1276622.0,159
Not Available,Phurit Sararattanakul,57,0,,,,0,,,23396223.0,0
Not Available,Dany Jamous,1k,0,,,,0,,,21073430.0,17
Not Available,yo3hcv,553k,0,,,,0,,,1734108.0,153
Not Available,Thien An,51,0,,,,0,,,23372634.0,0
Not Available,David R,4k,0,,,,0,,,9299190.0,9
Not Available,chn112,3k,0,,,,0,,,12420314.0,16
Not Available,sdvie,139,0,,,,0,,,20822072.0,0
Not Available,Dils Matchanov,54k,0,,,,0,,,9192769.0,52
"Kolkata, West Bengal, India",Kevin,71k,4,,,,9,,,10921014.0,82
Not Available,Jose R,54k,0,,,,0,,,2204984.0,442
Not Available,Krishnaprasad B,268,0,,,,0,,,20720095.0,0
Not Available,boczniak767,10k,0,,,,0,,,1040763.0,234
Not Available,xu xiaoli,81,0,,,,0,,,21237785.0,0
"Seoul, S.Korea",CitrusUnshiu,8,0,,,,0,,,11624324.0,0
Not Available,FaiaFederico,42,0,,,,0,,,9772734.0,0
Not Available,Fatmajk,2.1m,1,,,,0,,,7721982.0,280
Not Available,Brandon,39,0,,,,0,,,21241940.0,0
Not Available,Sathish Kannan,6k,0,,,,0,,,16733434.0,56
Not Available,Thanasis Mp,72,0,,,,0,,,18839983.0,0
Not Available,Lobio,177,0,,,,0,,,22511012.0,0
Not Available,SR98115,1k,0,,,,0,,,1686320.0,3
Massachusetts,Qing,11k,0,,,,0,,,2670876.0,0
Not Available,goo ster,38,0,,,,0,,,23390698.0,0
India,Yashwanth Ratha Krishnan,143,0,,,,0,,,19853589.0,0
Not Available,Rokas Jovaiša,26,0,,,,0,,,23396477.0,0
Udaipur (INDIA),Hemant Menaria,128k,0,,,,0,,,1023138.0,33
"Wroclaw, Poland",Marcin Kunert,323k,1,,,,1,,,1756721.0,525
Not Available,jeremywat,5k,1,,,,1,,,22146392.0,31
Not Available,Alan Dikshit,390,0,,,,0,,,22464818.0,0
Not Available,Sheep,34,0,,,,0,,,23268568.0,0
Not Available,vince-ux,6k,0,,,,0,,,7553994.0,0
"Stockholm, Sweden",johsoderi,1k,0,,,,0,,,4329563.0,0
"Glasgow, United Kingdom",DarkW1nter,570k,0,,,,0,,,299138.0,485
Not Available,Palestine,5.8m,510,,,,"1,134",,,13086128.0,"2,319"
Not Available,user23396268,21,0,,,,0,,,23396268.0,0
Not Available,ezabil,40,0,,,,0,,,23347697.0,0
Ukraine,Nikita Zernov,447k,9,,,,1,,,2938258.0,420
Not Available,king cannibal,2k,0,,,,0,,,17949540.0,1
Not Available,Bea,44,0,,,,0,,,23359163.0,0
Not Available,Vishnu,0,0,,,,0,,,23347549.0,0
"Berlin, Germany",Joseph Kobti,5k,0,,,,0,,,2620446.0,1
Canada,BobMorane,152k,101,,,,24,,,6575139.0,"1,330"
Not Available,Greg,159k,0,,,,0,,,3911422.0,94
Sweden,Tore Nestenius,1.1m,6,,,,0,,,68490.0,128
Not Available,ning san,1k,0,,,,0,,,18169582.0,0
Denmark,bsgrd,94k,0,,,,0,,,3070278.0,321
Not Available,mmozedev,3k,0,,,,0,,,20692316.0,9
Australia,Phil,4.0m,4,,,,3,,,78000.0,596
Not Available,vottini,350,0,,,,0,,,21680913.0,0
Not Available,Lucas M. N. Xavier,354,0,,,,0,,,14247700.0,0
Not Available,Naveen,3k,0,,,,0,,,964907.0,0
Not Available,Damir Al-Kattan,2k,0,,,,0,,,6758390.0,2
Not Available,Udita Kausakhi,2k,0,,,,0,,,18280647.0,1
Not Available,Vijay Bokade,31k,0,,,,0,,,21825825.0,17
"Nottingham, United Kingdom",Andrew Bullock,4.2m,45,,,,3,,,28543.0,"1,409"
Norway,Tor,35k,0,,,,0,,,1704609.0,19
"Seoul, Republic of Korea",ᄑᄀᄀᄉ,196,0,,,,0,,,16074069.0,0
Not Available,roudan,461k,0,,,,0,,,9983652.0,399
Not Available,Mako,9k,0,,,,0,,,3168315.0,5
Not Available,Dan,2k,0,,,,0,,,12262147.0,0
Not Available,Matt Warren,91k,0,,,,0,,,909515.0,47
Not Available,SaSo,43,0,,,,0,,,23396175.0,0
Not Available,ashbizzy,81,0,,,,0,,,19356375.0,0
Not Available,TechiRA,724,0,,,,0,,,1696961.0,1
"Hyderabad, Telangana, India",Zainul Abideen,141k,11,,,,2,,,6531685.0,439
Not Available,jagadeesh k,20,0,,,,0,,,23396495.0,0
Not Available,Priyanka Changediya,120,0,,,,0,,,23297214.0,0
"Raleigh, NC",Cory Kramer,8.4m,"1,340",,,,727,,,2296458.0,"7,925"
Not Available,Mike,1.7m,0,,,,1,,,824210.0,2
Not Available,jtomasrl,219k,0,,,,0,,,850276.0,297
Not Available,손정수,112,0,,,,0,,,22885406.0,0
Not Available,user12909999,32,0,,,,0,,,12909999.0,0
Not Available,Ali Alfaraj,32k,0,,,,0,,,14794668.0,14
Not Available,Mee,436,0,,,,0,,,22793322.0,0
"Logan, Utah, United States",kmort,1.9m,8,,,,2,,,309502.0,"1,049"
Not Available,Gururaj Nadig,497,0,,,,0,,,13964228.0,0
"Tehran, Tehran Province, Iran",behroozbc,200k,8,,,,8,,,5360463.0,104
"Dhaka, Bangladesh",Firefog,661k,33,,,,5,,,5356229.0,371
Not Available,achillesuk,22,0,,,,0,,,1426646.0,0
Not Available,tech deed,95,0,,,,0,,,23388485.0,0
"Kerala, India",Salini L,140k,3,,,,0,,,2508001.0,73
Not Available,Karthick G,13k,0,,,,0,,,7849744.0,0
Korea,김효원,12k,0,,,,0,,,8112136.0,0
Not Available,Karippery,18k,0,,,,0,,,14119978.0,10
Not Available,lokesh,10k,0,,,,0,,,2820917.0,0
Not Available,John Micah Fernandez Miguel,133k,0,,,,0,,,1208220.0,17
Not Available,Nick Randell,1.4m,1,,,,0,,,5932.0,"1,642"
Not Available,Jimwel Dizon,942,0,,,,0,,,20871435.0,0
"Hamburg, Germany",v0devil,315k,0,,,,1,,,2516273.0,176
Not Available,user2679476,30k,0,,,,0,,,2679476.0,27
Not Available,Fábio Nicolau,2k,0,,,,0,,,22622218.0,0
Not Available,Omar Mour,40,0,,,,0,,,23291706.0,0
Not Available,emsiloader,4k,0,,,,0,,,15252895.0,31
"Las Vegas, NV, United States",Nicholas Jela,271k,0,,,,0,,,6744309.0,277
Not Available,PleasePlease,299,0,,,,0,,,20698038.0,0
Not Available,Iliya Belan,223,0,,,,0,,,23346395.0,2
France,Simon Luzara,134k,0,,,,0,,,14143661.0,10
Not Available,user3366451,761,0,,,,0,,,3366451.0,0
Not Available,Maicuss,89,0,,,,0,,,11209824.0,0
Not Available,vikramaditya234,183k,1,,,,0,,,1099225.0,931
Not Available,Ibrahim Omar,33,0,,,,0,,,14478407.0,0
"Charlotte, NC",Klav,57k,0,,,,0,,,3770850.0,628
"Szeged, Magyarország",László Fehér,18,0,,,,0,,,15856614.0,0
Not Available,user23395528,95,0,,,,0,,,23395528.0,0
Not Available,Stefan,75k,104,,,,30,,,7403431.0,656
India,Joy,59k,1,,,,0,,,6018497.0,1
Spain,biggreentree,180k,1,,,,0,,,4846391.0,28
Not Available,Masinde Muliro,168k,0,,,,1,,,926439.0,168
Not Available,NovaBo,58,0,,,,0,,,21678852.0,0
Not Available,Allen King,834k,3,,,,10,,,2105488.0,75
"Sheffield, United Kingdom",Cameron,5.8m,2,,,,26,,,302533.0,788
Not Available,Robert,7k,1,,,,0,,,3811567.0,4
Not Available,Rodrigo,570k,0,,,,9,,,832490.0,448
"Islamabad, Islamabad Capital Territory, Pakistan",Irshad Babar,4.4m,2,,,,0,,,3453391.0,323
"Tours, France",Ryan B,32,0,,,,0,,,15992598.0,0
Not Available,air,1.7m,2,,,,0,,,172319.0,199
Not Available,diligent,377k,0,,,,0,,,716448.0,63
Not Available,miguelferdis,9k,0,,,,0,,,1833837.0,0
"Jos, Nigeria",Johndev247,8k,1,,,,0,,,15873377.0,9
Japan,osamu1908,2k,0,,,,0,,,14247426.0,0
Not Available,turjake,512,0,,,,0,,,13425676.0,0
Spain,Antonio Campuzano Martinez,532,0,,,,0,,,20538377.0,2
Not Available,João Pimentel Ferreira,13.3m,239,,,,4,,,1243247.0,"2,324"
Not Available,n01ne,15,0,,,,0,,,23396444.0,0
Not Available,OQueEhAVida,38,0,,,,0,,,23396208.0,0
Not Available,user3017713,13k,0,,,,0,,,3017713.0,6
Not Available,nateuhleo,25,0,,,,0,,,17955773.0,0
Not Available,TensorUI,26,0,,,,0,,,23389780.0,0
USA,Duncan Britt,4k,0,,,,0,,,12834785.0,40
Not Available,Dheeraj,123,0,,,,0,,,21320892.0,0
Not Available,Florian Merz,42k,0,,,,0,,,10006000.0,0
Not Available,dandan13,1k,0,,,,0,,,22567840.0,5
Not Available,ice7101,9k,0,,,,0,,,14788429.0,0
Not Available,MHugh,52k,0,,,,0,,,6922055.0,34
Tunisia,MohamedAmineSekmani,3k,0,,,,0,,,19115636.0,13
Srinagar,Mumin Bhat,3k,0,,,,0,,,17581615.0,0
"IL, USA",lucky1928,1.3m,7,,,,0,,,1914781.0,386
Not Available,tankman07,518,0,,,,0,,,22474283.0,0
Not Available,CuriousMind,879k,0,,,,0,,,3438473.0,"1,328"
Not Available,justiny,4k,0,,,,0,,,10410433.0,0
"Los Angeles, CA",INNVTV,265k,0,,,,0,,,638311.0,45
Not Available,Bogdán Havjár,5,0,,,,0,,,15710264.0,0
Not Available,Peter,31,0,,,,0,,,23009432.0,0
Not Available,Tech Girl,3k,0,,,,0,,,17963573.0,0
Not Available,Emanuela Elli,23,0,,,,0,,,23393042.0,0
Not Available,Connor,39k,1,,,,0,,,15176150.0,498
Not Available,Mike,1.5m,0,,,,0,,,225487.0,1
Indonesia,Reynaldo,5k,1,,,,0,,,13698501.0,13
"Barcelona, Spain",Marcos Aguayo,540k,68,,,,18,,,1967886.0,"1,358"
Not Available,Kiransurya Madiyan,28,0,,,,0,,,22891611.0,0
Not Available,tomczaxo,93,0,,,,0,,,23369606.0,0
"Stockholm, Sweden",Mossmyr,99k,3,,,,2,,,4265645.0,81
Not Available,BioCoder,47,0,,,,0,,,13223005.0,1
Not Available,manoj,1.9m,8,,,,1,,,1615100.0,121
"Potsdam, NY, United States",Pete,937k,7,,,,2,,,1809762.0,367
Not Available,Niranjhna M R,129,0,,,,0,,,23359167.0,0
Not Available,hrblr,32,0,,,,0,,,23396388.0,0
Hungary,csuvikv,542,0,,,,0,,,12343064.0,1
Not Available,Andrea,4k,0,,,,0,,,17209145.0,8
Not Available,Anton Schrage,162k,0,,,,0,,,9686222.0,12
Not Available,Toxiro,27k,0,,,,0,,,2731944.0,10
Not Available,amael lounkokobi,71,0,,,,0,,,8160550.0,0
Not Available,programming_penguin,84,0,,,,0,,,21921520.0,0
"Ogre, Ogre Municipality, Latvia",jozols,34k,0,,,,0,,,6725342.0,58
London,Kevin Greetham,4k,0,,,,0,,,18218282.0,23
Not Available,Freewind,10.4m,71,,,,4,,,342235.0,"1,729"
Not Available,pradeep sampathi,106,0,,,,0,,,23095709.0,0
Not Available,Kata,15k,0,,,,0,,,4256840.0,180
Not Available,ahabsy,14k,0,,,,0,,,3125111.0,1
"Prague, Czechia",Daniel Benisti,15k,1,,,,0,,,10022794.0,393
Ankara,Dilara PINAR,276,0,,,,0,,,21836579.0,0
India,Bhushan,368k,8,,,,2,,,1898576.0,269
Not Available,ASSAd,9,0,,,,0,,,21419041.0,0
"Vienna, Österreich",LeO,1.3m,18,,,,11,,,325868.0,790
Not Available,Paul,137,0,,,,0,,,23380824.0,0
Not Available,Mark,8k,0,,,,0,,,7580065.0,0
Not Available,amin,10k,0,,,,0,,,8233443.0,2
"Berlin, Germany",matth,3.5m,18,,,,10,,,874701.0,"2,701"
Not Available,StormTrooper,459k,1,,,,0,,,3924832.0,89
Not Available,no-one,11k,0,,,,0,,,8770828.0,19
Not Available,Pluto,5k,0,,,,0,,,15905455.0,67
"SF Bay Area, CA",User314159,423k,0,,,,1,,,1952109.0,120
Not Available,Lisa,1k,0,,,,0,,,18194750.0,0
Not Available,FireEmerald,323k,2,,,,0,,,4300087.0,123
Not Available,Anjali,418k,0,,,,0,,,5775000.0,263
Not Available,Israel,167k,1,,,,0,,,640989.0,95
Not Available,Tim Schmid,2k,0,,,,0,,,4353830.0,0
Not Available,Gaetano Silluzio,2k,0,,,,0,,,21343934.0,0
"Kyiv, Ukraine",Yola,3.3m,22,,,,6,,,312896.0,"1,960"
Not Available,0xC0000022L,4.3m,474,,,,335,,,476371.0,"12,506"
Germany,Marc von Renteln,88k,8,,,,3,,,1242890.0,404
Not Available,marcuse,266k,3,,,,4,,,9247792.0,366
Not Available,andrei_hryharenka,1k,0,,,,0,,,22717751.0,0
"Nairobi, Kenya",Bright,119k,0,,,,0,,,12264865.0,46
Not Available,Marco S,22,0,,,,0,,,18965584.0,0
Not Available,TANMAY SETHI,203,0,,,,0,,,23125254.0,0
Not Available,its_me,2.1m,32,,,,10,,,1071413.0,424
Ukraine,Skitus,44,0,,,,0,,,15390316.0,0
Belgium,Patrick Marquetecken,469,0,,,,0,,,14964979.0,0
Not Available,GDR,283,0,,,,0,,,22893282.0,0
Not Available,Arko Mohari,25,0,,,,0,,,23396170.0,0
Not Available,sajal,91,0,,,,0,,,23395977.0,0
Not Available,Amna,9,0,,,,0,,,23391925.0,0
Not Available,Rajan Khadilkar,33,0,,,,0,,,23396274.0,0
Not Available,ceid1987,936,0,,,,0,,,21390162.0,0
Not Available,Zai,159,0,,,,0,,,23394216.0,1
"Gwangju, 대한민국",hskimse,63,0,,,,0,,,10427606.0,0
"Prague, Czechia",Mikheil Zhghenti,159k,105,,,,3,,,5119030.0,540
Not Available,python_noob,3k,0,,,,0,,,14570011.0,9
Not Available,Kuri,137,0,,,,0,,,23241964.0,1
"Marseille, France",فِرجِيل,2k,0,,,,0,,,21057327.0,34
"Grenoble, France",leoden,15k,0,,,,0,,,4911571.0,2
Not Available,Midhun,4k,0,,,,0,,,12856560.0,1
Not Available,BluePurple,74,0,,,,0,,,20226993.0,0
"Kochi, Kerala, India",JPG,4.6m,137,,,,68,,,8283848.0,"5,723"
Not Available,hi there,667,0,,,,0,,,18019880.0,2
"Perth, Australia",beewest,911k,0,,,,0,,,5031337.0,106
Not Available,GORLA ARUNKUMAR,25,0,,,,0,,,23336387.0,0
Not Available,Pinkslushie,75,0,,,,0,,,16890760.0,0
Not Available,Alexandro,113,0,,,,0,,,23364820.0,0
Not Available,Serendipity,5k,0,,,,0,,,15536335.0,5
Not Available,hullabaloon,73k,0,,,,0,,,2122577.0,74
Not Available,lukisp,163k,0,,,,0,,,1863111.0,4
Not Available,ip master,14,0,,,,0,,,23396247.0,0
"Vienna, Austria",DerCommodore,7k,0,,,,0,,,5157310.0,4
UK,imperium2335,3.2m,2,,,,1,,,1320129.0,77
"Moscow, Россия",Artur Safiullin,3k,0,,,,0,,,12457453.0,5
Not Available,karthik k,780k,0,,,,2,,,231317.0,47
Not Available,Jobin Jose,94,0,,,,0,,,23395908.0,0
Not Available,tamirg,63k,0,,,,0,,,6281366.0,11
Not Available,L ZH,259,0,,,,0,,,22733232.0,0
Not Available,mohamed naser,7k,0,,,,0,,,19318120.0,17
Not Available,kha nguyen,26k,0,,,,0,,,1491499.0,0
Not Available,Andrew Kephart,343,0,,,,0,,,5347258.0,0
"Metz, Francia",Daniel Roldán,57k,4,,,,0,,,17023744.0,152
"Calgary, AB, Canada",bezzoon,229k,0,,,,1,,,2783087.0,182
Not Available,Imprii93,140,0,,,,0,,,20905372.0,0
Not Available,Tom Blums,2k,0,,,,0,,,15692976.0,7
Not Available,user1154112,10k,0,,,,0,,,1154112.0,0
"Manchester, UK",Robbo_UK,2.0m,6,,,,3,,,1030168.0,619
Not Available,mmx,500,0,,,,0,,,17307880.0,0
Not Available,Peter Bosch,115,0,,,,0,,,22207335.0,0
Not Available,Yonivh,52,0,,,,0,,,8775895.0,0
Not Available,Earl,55,0,,,,0,,,5846652.0,0
Not Available,Jigar Soni,44,0,,,,0,,,23396103.0,0
Not Available,DarshG,291,0,,,,0,,,23380519.0,0
Not Available,krish19xx,100,0,,,,0,,,21527685.0,0
France,BeGreen,117k,0,,,,1,,,5462743.0,62
Not Available,Soun Savdan,2k,0,,,,0,,,19203583.0,0
Not Available,ArieAI,17k,0,,,,0,,,19155645.0,82
Not Available,crazyTech,225k,0,,,,0,,,1338998.0,282
Not Available,brc,543,0,,,,0,,,21533506.0,1
Not Available,Dan Lsk,78,0,,,,0,,,11495802.0,0
Not Available,Tom Dörr,381k,2,,,,0,,,6105651.0,186
Not Available,Daniel Martí Martínez,43,0,,,,0,,,23395952.0,0
Warsaw,Jacek,3k,0,,,,0,,,19337902.0,11
"Denver, CO",B.Mr.W.,6.4m,13,,,,0,,,1953475.0,437
Not Available,jSvSL,1k,0,,,,0,,,16593651.0,0
Not Available,toparge nz,267,0,,,,0,,,22433599.0,0
Not Available,Leon,28,0,,,,0,,,23395939.0,0
Not Available,Charles Huang,35,0,,,,0,,,23395497.0,0
Not Available,PYP,16k,0,,,,0,,,10238606.0,12
Not Available,KZiovas,632k,3,,,,8,,,14649310.0,291
Netherlands,Martijn,242k,8,,,,1,,,4244452.0,361
"York, United Kingdom",jaucourt,17k,0,,,,0,,,494676.0,17
Not Available,salat _,10k,0,,,,0,,,15591155.0,5
Not Available,Dekins Qian,33,0,,,,0,,,10351055.0,0
"Berlin, Germany",vahdet,642k,633,,,,"1,263",,,4636715.0,"3,164"
"Barcelona, Spain",Diego Perez,206k,0,,,,0,,,2807741.0,17
Not Available,jobrachem,3k,2,,,,0,,,11874713.0,10
Not Available,Kareem Elzayat,67,0,,,,0,,,18566772.0,0
Not Available,SCITECHE,1k,0,,,,0,,,23107165.0,0
Not Available,zcaudate,832k,2,,,,0,,,1291986.0,357
"Budapest, Magyarország",Dr.Random,65k,0,,,,0,,,13258459.0,18
Not Available,Neeraj Verma,108,0,,,,0,,,21578607.0,0
Not Available,Bahamut0,219,0,,,,0,,,14554312.0,13
The Netherlands,Sam,2.3m,24,,,,9,,,509670.0,"1,424"
Not Available,Rubber Duck,17,0,,,,0,,,23381815.0,0
Not Available,JavaYouth,251k,0,,,,2,,,1461967.0,116
Not Available,Drew Bartlett,486k,0,,,,1,,,610838.0,79
Not Available,Victor Guerrero,2k,0,,,,0,,,17203857.0,0
Singapore,xxestter,51k,0,,,,0,,,3400076.0,21
"Bengaluru, Karnataka, India",Luv33preet,529k,1,,,,1,,,7461941.0,"1,016"
"Dhaka, Bangladesh",Sumon Bappi,707k,1,,,,0,,,1817617.0,"2,143"
Israel,Nimrod Morag,179k,1,,,,2,,,6087248.0,428
Not Available,samy.mssi,31,0,,,,0,,,23396078.0,0
Not Available,Saurabh Sole,39,0,,,,0,,,23394513.0,0
Not Available,user23391589,62,0,,,,0,,,23391589.0,0
Not Available,KinyaDev,164,0,,,,0,,,21095354.0,0
Not Available,James Crawford,6,0,,,,0,,,23396138.0,0
United Kingdom,Benjamin,8k,0,,,,0,,,12489459.0,147
"Oxford, UK",OCopping,42,0,,,,0,,,11051730.0,0
Not Available,Atharva Joshi,40,0,,,,0,,,23347622.0,0
Not Available,the man,77k,0,,,,0,,,5859885.0,27
Not Available,Shreyas Holla P,22k,0,,,,1,,,5558240.0,9
Not Available,Artem Yukhimenko,8k,0,,,,0,,,12303627.0,0
"Montreal, QC, Canada",Blademaster,16k,0,,,,1,,,3438239.0,110
Ukraine,Denis,267k,1,,,,1,,,814804.0,95
Not Available,Jungwon,62k,7,,,,1,,,15134376.0,34
Not Available,Guy,4k,0,,,,0,,,13543715.0,0
Not Available,Arham,11k,0,,,,0,,,10919551.0,7
Not Available,Andrew Spar,445,0,,,,0,,,22741638.0,3
Not Available,Editr Zombie,23,0,,,,0,,,23396074.0,0
Not Available,copperhead,52k,0,,,,0,,,362208.0,4
Not Available,Bhoomika Shetty,11,0,,,,0,,,23396109.0,0
Not Available,Someone,71,0,,,,0,,,22379656.0,0
Not Available,d_b,28k,0,,,,0,,,14148105.0,34
Not Available,Ashwin S,50,0,,,,0,,,23087484.0,0
Not Available,hussien,1k,0,,,,0,,,20347783.0,0
Not Available,Nicola,6k,0,,,,0,,,16456978.0,4
Not Available,Володимир,8,0,,,,0,,,20165063.0,0
Not Available,Gautama,59,0,,,,0,,,22409379.0,0
Not Available,WobiHH,243,0,,,,0,,,3904128.0,0
Not Available,oak yang,463,0,,,,0,,,16333418.0,0
Not Available,Girjesh,18,0,,,,0,,,23395651.0,0
"Kyiv city, Ukraine",Shinrei,101,0,,,,0,,,7617574.0,0
Not Available,Aaron,795,0,,,,0,,,6359904.0,0
Not Available,klautern,68k,0,,,,0,,,315521.0,16
Not Available,prem,13k,0,,,,0,,,1980208.0,2
